A,B,C,F,G,H,I,J,K,L,M,N,Response
136.4947312,-0.504655986,-1.847773487,0.071142978,-0.341273744,-0.07253711,1.247681945,-0.665636319,1.142386792,1.791056136,1.681277895,136.3538583,1.223128781
90.26550334,0.902858915,-0.332086711,0.065570169,-0.439748311,-2.513114526,0.408623844,-0.29859832,0.923042885,1.441807793,1.335687418,90.12285818,-0.472224675
-145.5154759,-0.549091713,1.026667715,1.506539299,-0.482779035,0.145847996,0.988231418,-1.496613046,-0.442538279,-0.010661468,-0.249969452,-145.4790041,-0.313662157
238.9093773,-1.098570728,-0.375222401,0.73242401,-0.549498546,0.434807958,0.540094461,0.225840479,0.117090872,0.317885097,0.195280878,239.1873893,0.960557224
-337.6763903,-0.240244614,-1.08745619,0.213391289,-0.09796724,2.45303545,0.718793179,0.342653988,-2.19438644,0.029121399,-0.093498805,-337.8281818,-2.267927321
31.31733455,-0.628275234,1.732464133,2.327715451,0.124763844,-0.512180762,0.278683232,-0.546820077,0.040559468,0.719264488,0.554517704,31.91931021,1.435589171
-205.2213968,-0.520939397,0.754987077,0.207028773,-0.010399869,0.198221662,-0.484180254,-1.13919986,-0.346203336,-2.598922256,-2.702555396,-204.8601496,0.23383606
-4.132715398,-0.051538942,-0.310667587,-1.090127501,-1.087465513,1.033557277,-0.808647839,1.217696973,-0.626527045,2.825770501,2.731991811,-3.86006165,-0.313642867
-104.0780673,0.073152713,-0.096941558,-0.003331446,0.125174612,-1.438854165,0.801301018,-0.991205548,-0.947724318,-0.226123726,0.034671053,-104.5781095,0.736165479
-67.66289686,-0.773499582,-1.363077668,-0.981899693,-0.053243042,-0.953860962,-0.849614022,0.395436964,0.303451933,1.119707725,1.417440283,-67.80780159,-0.09587145
16.36685879,1.068134939,0.242414929,-1.454150994,-1.19837839,-2.580359255,-0.287997583,-0.415315175,0.284617435,1.406200735,1.262329166,16.50352777,0.20286838
33.56753803,1.890014123,1.855542401,-0.555360673,-0.446023745,-0.765980511,0.012160432,-0.512708656,0.303964755,-2.211496143,-2.054988099,33.63244024,-1.082072513
-94.6352332,1.670943033,0.40326454,-0.453804041,0.183339199,0.466166426,-0.370242441,-1.226196192,-0.001385043,-0.117474546,0.11360245,-95.07929245,-0.375147117
111.1918034,-2.244160774,-1.353757131,-0.340090286,-0.356164715,0.218202325,0.362545854,0.965016145,-0.042063203,-0.129479903,-0.048808735,110.945375,0.532429328
-317.0917235,0.089619858,-1.048900371,0.005938814,-0.825779363,0.150698144,0.695518311,-0.395222066,-0.56808572,1.263930202,1.217344867,-316.078837,-0.74322754
120.1533049,-0.998137667,-0.607267245,-0.454766986,1.857881146,0.488043456,0.557430263,-0.135286331,-0.012640161,-0.127024788,-0.311064952,120.1499128,-0.620338803
77.49840641,-0.974167435,-2.305166855,1.177829505,0.671616572,-0.188089738,-1.035747726,1.136388078,0.572627017,-0.775664108,-0.718409889,77.76035934,0.585850806
392.9442511,-0.169505367,-1.112178928,-0.588708077,2.264058838,0.097454755,0.796706636,-0.129965856,2.453228994,1.847595858,2.002314371,392.7343985,0.081820171
155.6451145,-0.547202744,-0.446871065,-0.586346911,0.649210528,-0.587218564,-0.642851299,0.544354878,-0.687297023,-0.021911236,0.206177393,155.5636008,0.222475577
60.29336427,-1.34711937,0.495993896,-0.071201511,1.51922602,0.389681587,-0.291576487,0.645358437,-0.69588221,-1.820866853,-1.594740547,60.24766215,-0.038882504
-123.8197186,-0.901071793,-0.154595642,-0.258208951,-1.032532359,-0.33829419,1.503826503,-1.004583674,0.41785424,-0.989744388,-0.928713246,-123.9275945,0.289367769
183.9788879,-0.142110444,-1.545982211,0.547119084,0.096083104,0.170370412,-0.325765254,0.129563837,0.83565376,0.176224981,0.046064948,184.5929526,0.61503954
27.98913167,0.83580479,0.301375815,-1.688296654,-0.121633988,0.357261697,0.608374722,0.825321295,-0.623278378,-0.587756285,-0.703231702,27.82340853,0.789317711
-66.22974783,-2.195762015,-0.069889169,-1.237197867,-0.177782403,-0.752841232,-0.258864148,-0.907656192,0.433458762,-1.01046137,-0.839406885,-66.12716275,2.551539916
211.4931928,-1.601785295,-0.012434272,-1.160484686,-0.272829185,-0.362501627,-1.740230595,0.373417063,0.460411739,0.498243117,0.588638508,211.2215474,1.746678162
-198.779711,-2.526466987,0.770186697,0.267923022,1.663475743,-1.299086426,0.179748322,-0.529761965,0.521688339,-1.072711334,-1.037690365,-198.6423913,-0.922316596
-139.3096094,-1.958548955,-0.468476045,-0.401557544,0.159250468,-0.957147473,-1.348424319,0.307732575,-0.452350276,-0.137779214,-0.068804601,-138.8096404,0.207270747
29.38187513,0.939232892,-0.886321824,0.009056527,-0.935223152,-0.402698754,0.592045896,-0.756391115,0.960374597,-0.498122635,-0.210520767,29.53687645,-0.251800187
-95.78574204,-1.794229271,-0.525640593,0.936398544,0.050954277,-0.762114512,-0.887780137,-0.858919908,-0.964606424,-0.212523045,0.153517488,-96.03104978,-0.22247701
272.8229223,-0.684940087,2.007900878,0.195480731,1.672638954,0.584502366,2.710789565,0.363104046,0.37574619,-0.12924647,-0.173423542,272.517938,0.152035666
106.0573335,-0.612250888,0.46505077,0.291891616,0.063375523,0.345725855,-0.468280277,-1.261583167,-0.149067507,-0.342670374,-0.171866443,105.7621616,2.671463607
-131.352827,-0.427709253,-0.647538026,0.862707434,-0.122292358,-0.072073021,0.884114655,-1.174820101,0.40565223,1.665449506,1.659573851,-130.9776379,0.096479143
-14.17979958,0.397106236,-0.203570671,-0.473360926,-0.419081993,-0.6518565,-1.774744815,0.409294997,-1.21868383,-0.917984306,-1.129672216,-14.46447416,0.516507444
54.82777081,0.18316122,0.658460926,0.185323383,0.618479483,-0.14856351,1.151151462,-0.76764923,-1.075514635,-2.437464458,-2.251068036,55.32092376,0.6362667
-41.91984032,1.570303912,0.592149091,0.743800154,0.243956624,-0.68509698,-0.709521011,-1.578530186,0.472327886,0.210231439,0.210537777,-42.29754283,0.899730813
-178.8463288,0.176604619,0.812186291,-1.687300106,0.64603977,1.261732726,-0.235577693,-0.799320319,-0.011055097,-0.280441694,-0.159347293,-178.4129581,-0.224936326
-305.8888055,-1.188424422,0.978567297,0.286012527,-2.802202798,0.025385604,0.610391764,-1.416603482,-1.149554063,-0.137839179,-0.359910881,-305.9207526,1.66060756
210.995533,-0.345530584,-0.296253817,-0.165760477,-1.192312809,1.780999677,-1.769805745,1.879461651,0.029812196,-0.012846136,0.002626299,211.3252208,1.68721558
-119.7956674,0.047066095,0.14644077,1.404545515,-1.146000427,0.217179633,0.078211181,-1.998639476,0.531178367,-0.271771566,-0.156584892,-119.6121166,-0.289005211
-151.6119531,0.836635987,0.164912729,-1.410823313,1.179419981,-1.71391539,0.405080273,-1.405967081,-1.274319368,-0.307068487,0.098323257,-151.451898,0.129554521
-14.19752021,2.014014093,1.281836445,0.09990506,1.356787245,-0.721063997,-1.940882428,-0.105189556,-0.857428401,-0.150598654,0.027185378,-13.82820095,1.341763191
38.29758881,-0.363353497,-0.500927198,-0.116662296,-1.214615293,-0.684296639,-1.37862011,0.422378709,0.816154582,-0.999590025,-0.886318505,39.11592454,0.936830792
-148.2880748,1.970290893,-1.542241236,0.554252568,1.466830455,0.280410895,-0.348910863,-0.342288057,-0.006071415,1.48877026,1.415551133,-148.1166933,-2.21495721
-30.60656078,0.59539724,0.766669659,0.214889851,-0.379470696,0.754042036,-1.361789828,-0.993177721,1.254900846,1.368117994,1.370914482,-30.53041168,0.14268508
272.195926,-0.001617036,-0.4896482,0.829807656,-0.347733691,-0.248728856,-0.577366607,-0.351221162,0.812435402,-0.360043737,-0.233103715,272.4334345,1.691064771
106.0369509,0.351531269,1.2378179,-0.582288434,0.869899066,-1.129361174,1.072630089,-1.172971572,0.584337527,0.204418308,0.023287949,106.5200316,0.932409775
22.96374143,-0.434220753,-1.832737118,-0.692241252,0.135431991,1.650375674,0.437086517,0.708251606,-1.538043252,-1.292014054,-1.460448183,22.80734919,0.588957867
-55.1569907,0.271112796,-0.448465006,-0.589228987,-0.780304407,-2.777359145,1.151733975,-1.741022808,0.599039526,-1.263172912,-1.052767704,-54.91963274,-0.291641986
-202.0604077,-0.139526917,0.541940351,-1.144273724,0.127573819,-0.766228168,-0.141936954,-1.089865507,0.424911821,1.315239208,1.351724283,-201.9159193,-0.516302383
54.8425315,1.567285766,-1.635255638,-0.864690391,1.995089518,-0.768352538,0.24062166,-0.050807667,-0.590876543,-0.675240625,-0.281157867,54.5878781,-1.766486115
-258.0265967,-0.372336216,0.282737054,-1.907581855,0.453654459,1.37620271,-0.425118637,-1.891359147,-1.413693397,-0.106442532,-0.466339509,-257.42961,0.000933998
268.9580961,0.015146786,-0.920538163,1.115976528,0.777433934,-0.042601928,0.388288814,0.561002888,1.274155028,0.430378885,0.622341414,269.060123,-0.384717852
-171.569092,-1.044818254,0.943392736,-1.309774407,0.770885439,0.042394365,0.230788187,1.371329968,-2.668061349,-1.255038975,-1.309387285,-172.1045022,0.551889392
-10.58798871,-0.407536128,-1.802410108,1.607508343,0.622010465,-0.012613142,0.322427723,-0.042177113,-0.338183269,0.606497669,0.622052754,-10.65836193,1.012275043
215.006549,1.099156731,1.061263823,-0.00573332,2.549112342,-0.204302668,0.00353687,-0.466875308,0.674799318,-1.800153275,-1.582569454,214.9405324,0.061566832
323.985757,0.143016674,-1.601848754,0.049685216,1.609044976,-1.593839509,1.018373096,1.065132641,0.527680477,-0.49148502,-0.444472127,323.6417765,1.649248242
137.1966361,-0.284312327,-1.114549489,-1.463202599,0.041293259,1.575488158,1.540193088,-0.457362458,1.017532938,-0.451886828,-0.348137307,137.4198816,1.159311547
199.4413563,0.661952164,0.461485047,0.459419348,0.853688982,-0.528627739,-0.561362001,1.135391917,1.251985327,-1.487691148,-1.481931822,199.229523,-1.234251199
-18.6049473,2.02347195,1.405365439,-2.115056015,-0.34978218,-1.422794909,1.922324755,-1.405560047,0.359249157,2.243601895,2.290796746,-18.67230435,0.131573968
-197.0234548,-0.276807544,0.454823924,0.922036951,-0.089293488,-0.011488624,-0.340968091,-0.391971123,0.47816869,-0.856516312,-0.906569372,-196.4595646,-2.209063768
-59.97739264,-0.475681655,-0.355491704,0.7679715,-0.460422791,1.782746045,-0.013489038,-0.713903711,0.221879573,0.247515015,0.05031561,-59.81867631,0.124144439
-55.92926208,-2.086634979,0.28005786,0.459584905,1.257744217,1.484925599,-2.123890018,-0.279296669,-0.327754917,0.055492225,0.112232894,-56.24391264,-0.489725022
228.2976722,-0.028239283,0.410247644,0.006446872,0.876582945,-0.353536379,0.063483684,0.359304825,1.34953063,2.214819474,2.166158881,227.9286654,1.731284713
119.6765018,-0.490520533,0.699115989,1.218729669,-1.436333123,0.541298925,-1.171077824,1.178459423,0.391168431,-1.499089165,-1.761832794,119.0281494,0.623507463
25.3186648,-0.252710672,-0.608101257,-0.048344624,-0.344196456,0.165863523,1.329141283,0.218397073,0.656390751,-0.956258422,-0.772420209,25.41658915,0.442846114
84.98719479,-1.446940335,-0.298323169,0.825372232,-0.762361537,-0.77429508,-0.269389778,-0.730357096,-0.747473178,-0.803850404,-1.235205672,84.90354027,0.968744393
-72.31401877,-0.246540636,-0.35570146,-0.236880984,1.290228517,1.334678796,1.674733258,0.271502366,-1.030432829,0.847559525,0.623127316,-72.93352283,-1.257530551
130.3079513,0.139161973,1.926554635,-0.083646888,-0.755242642,-0.629216851,0.439618112,0.046352271,1.84741402,0.688946183,0.436975414,130.1357194,1.282981211
35.00579522,0.103931106,-0.892038531,0.661616331,-0.353795181,-1.288860719,-1.018783533,-0.182061111,1.155266385,-1.922386113,-2.068066304,35.00621795,-0.184072239
188.7696651,0.333674327,-0.74216502,0.864436199,0.443863233,-2.552989816,0.653618595,0.121675016,-0.205158264,-0.854095739,-0.983928655,188.2229898,0.761037725
37.69764891,-0.258884768,-1.868182184,-0.887303571,-0.151645532,-0.196866642,0.091197618,0.5269126,0.271712815,-0.896464009,-0.67632094,38.04785116,0.227730995
-95.20308363,1.718791135,0.244085131,0.334872499,-0.169906262,0.332623147,2.495994562,-1.612686577,-0.56218619,1.260307602,0.964588403,-94.95287528,0.123785102
-276.6986755,1.031603069,-0.056855533,-1.727321913,-1.451177095,0.577218713,-1.042391407,-1.365091351,-1.609517184,-0.381202026,-0.455380748,-276.7117485,-0.438094252
188.2261221,0.992136829,1.054757925,0.250998116,-0.625557035,-1.892361893,-0.177813144,0.246602186,-0.01477722,-0.355028731,-0.535753465,188.9294448,0.420918284
73.91076877,0.037996013,1.483128628,0.32637509,-0.433554333,-0.459626442,0.003583206,-0.046481156,-0.767948592,-1.026007252,-1.112078646,74.08412326,0.461468877
-116.8498895,-1.468865877,-0.254962208,-1.59506264,-0.322256403,0.958887589,1.898921023,0.600273655,-0.975542238,-0.741555972,-0.553528509,-116.8821128,-1.860821174
-118.9870636,-0.807140612,1.981950459,-1.239526498,0.522788894,-0.062508038,0.270130713,-0.11813484,-0.52510136,-0.432881429,-0.413478345,-118.8833681,0.628442598
-3.611845925,1.231276087,0.940587263,0.328753076,0.948532922,-0.691029524,-0.507291449,-2.113931949,1.258196937,-0.976874641,-0.960481337,-3.438880871,0.257271359
-108.020044,0.605646636,0.042472266,0.314048011,-0.434611201,0.626526221,0.833397842,-1.32263065,-0.378375469,0.062800979,-0.111434453,-108.0800602,0.762450503
-12.97620402,-0.353521551,0.742659002,-0.402485998,1.764201777,-1.153280395,-0.720615247,-0.637903927,0.08192365,0.640100474,0.439713699,-12.45567452,-0.182023443
-158.1671978,-1.726282602,0.128982911,0.729090562,-0.813146282,-0.907298364,0.051945396,-0.359553162,-0.401780936,0.462782256,0.024630431,-157.8435364,-0.672460448
111.372961,-0.803239476,1.56561586,0.682169483,0.621821528,-1.098422253,-0.377264455,-0.292712096,1.774056338,0.552963849,0.104420058,111.2806011,0.361960711
204.3148205,-1.240076932,-0.608335401,-0.603400438,-0.06484063,-1.195925052,-1.550591916,0.772378341,1.140157608,0.815926264,0.793936146,203.8286541,-1.295209417
14.392865,-1.197943506,-0.76586548,0.643267727,2.061826371,2.317881524,1.67167912,-0.077574717,0.212837933,0.050913449,-0.115752691,14.72851767,0.194240427
-267.0926427,1.206264502,-1.672523082,-0.494726764,0.726356208,0.979512763,-0.207132405,-0.603821221,-0.245858487,-0.078631017,0.068185448,-266.9116537,-2.501423912
-128.2337615,-0.092528125,-0.947740365,-0.204035447,-0.865302364,-0.969112267,-0.018373729,-0.541678349,-1.570654594,0.283646993,0.303829951,-128.4890211,0.133179885
-346.9186293,-0.070749563,-0.172813924,1.326833582,-1.00429289,1.199060285,1.837670854,-0.784726025,-0.881152749,0.704026848,0.601925899,-347.6524302,-0.518818373
137.4612911,-0.444203064,-0.865633642,-1.054445824,-0.210207541,1.155026435,0.670391689,1.103774002,-0.637439203,0.374500287,0.344844725,137.6380391,0.877924169
-91.97279356,-0.898942156,-0.391217052,-0.057469518,-0.858972388,1.411172064,0.785803827,1.312470367,-1.077099069,-0.829964598,-0.895707276,-92.58103113,-0.897400927
-99.74512898,-1.231050023,-2.4123617,-0.517976378,-0.508966835,0.454411599,0.549810405,-0.413301307,0.853636977,-0.012629112,-0.049582526,-99.61580005,-1.471741541
-101.3128539,0.910848926,-2.527136403,-1.088265785,-0.982768323,-0.351955527,1.621526149,0.756135839,-0.128932443,0.675960974,0.722625109,-101.422617,-2.757263834
-4.941182746,0.779460531,0.884027197,1.557010042,-1.369859502,-1.667779893,0.588037749,1.409952138,0.287915432,0.36559146,0.615780189,-4.626440182,-1.849130727
165.8022812,-0.403066973,-0.934346016,0.09636617,1.61568612,-1.761234084,0.022084236,0.934440356,0.370681416,1.224502933,1.346657295,165.7611924,0.407500824
288.3552515,1.473764815,-0.507234462,0.414091354,0.885187541,-0.522619416,1.042977595,0.16464381,1.171041065,-0.008209882,-0.399888042,287.7451918,1.040086245
-84.09180073,1.167627973,0.779457081,-0.146770628,0.471883721,0.647573063,0.447370692,1.237972236,-1.577651068,-1.10334755,-1.033260177,-84.18905062,0.281408679
-100.5335925,0.720033759,0.821405937,-0.014857703,0.010349315,0.448195284,1.696181573,0.555786964,0.303603904,-1.661598291,-1.673364976,-100.9152764,-0.765702194
35.35090352,0.023211604,-1.282503414,-0.863208219,-1.322811701,-2.096557481,1.621727978,1.907055842,-1.525777512,-0.093122792,-0.317131556,35.04451497,0.732485297
-362.5922773,0.628058235,-0.125438611,-0.514167688,-0.053747091,0.266628072,0.52596393,-1.225168512,0.092158258,0.136856643,0.106739388,-362.8481149,-1.698504782
-44.26589013,1.307183845,-0.357579032,0.456153036,0.677557034,0.873311836,1.199736176,0.572751367,-0.860153385,-0.809626576,-0.781076259,-44.19059174,-0.431096338
-187.1386661,-2.534554462,1.201697856,0.406657087,0.665967146,0.809180297,-1.19809288,-0.547518101,0.500992232,0.93610755,0.785817135,-187.085976,-1.109477554
-104.8831447,2.065995793,-0.095706711,1.650221359,-1.440846651,0.0383931,-1.432773111,-0.205018206,1.04369114,-0.831172804,-0.786566377,-103.930368,-0.938475542
-80.99968672,0.705081101,2.315170634,3.801660215,0.064024198,-1.091032977,-0.126855873,0.129162174,-0.812516046,-0.328301107,0.028614651,-80.92569633,-1.138323958
-218.8784463,-0.282569126,0.103080172,-1.727575029,-1.108898121,-0.634270329,0.678356243,-3.597163346,2.00610711,-0.698940382,-0.496818529,-218.8881226,-0.919187046
-176.9688688,-0.401898226,0.236377055,-0.622494806,0.044895903,1.036900766,-0.41559332,-0.034927583,-0.07942715,0.046608868,-0.100392384,-176.968937,-1.654024983
19.78960034,0.251630249,-0.377051206,0.279196493,-0.114487046,-1.530616244,0.327623179,0.568722399,-0.393733712,0.099421987,0.281400461,20.3906062,1.593273616
68.59000237,0.611043994,-1.355082944,-0.384941375,0.106210993,0.582334958,0.844498557,-0.491333563,0.811050707,-1.031785519,-0.594191025,68.76586614,-0.281605326
-130.8820273,1.300716912,0.971681198,2.435728505,-0.530494203,-0.192100971,0.070847597,0.409594119,-0.375669043,-1.618500162,-1.487743975,-130.5274555,0.049150292
26.92026717,0.4031643,-0.365392707,0.491093809,-0.529141143,0.876726259,-1.504966866,0.904142284,-1.076187849,0.175712913,0.573110169,27.18233598,-0.013370141
121.4516588,0.891364106,0.340024598,0.638024033,0.900723905,0.126568802,0.793007071,-0.219772986,-0.172482317,-1.548796137,-1.443571272,121.0720008,2.188618679
216.0052959,0.524489032,0.659357159,-1.187092472,-0.486040212,-1.050405216,0.255166549,0.069558851,1.76234312,-0.018432299,0.068101172,215.6208592,0.266105375
154.4878426,-0.456958199,0.17448769,-0.27684431,0.64602734,-1.292801151,0.351856699,-0.093261602,0.248672195,-0.572445626,-0.597107436,154.5844927,-0.313698924
-103.5032338,0.227123178,-0.113882724,0.682013717,1.192823025,0.834624992,0.19386297,0.720113194,-2.367669846,-0.572039336,-0.697270055,-103.088305,-0.002491529
76.86441271,-1.682076829,-1.748073094,-0.415429419,1.864620374,-0.73889738,2.22426303,0.584909666,1.380774516,-1.613089977,-1.48551474,76.90545613,-1.286182324
-326.8831142,1.319245138,0.047335821,0.442903276,-2.170890409,-0.00806795,-1.621756736,-1.049578892,-1.401151467,-2.023317358,-2.205911412,-327.6554887,0.547800329
2.98402508,2.229795859,0.633281582,0.914686364,0.419050218,-0.010267679,-0.621903081,0.621619418,-1.799108603,-0.752635848,-0.649696412,3.138364178,1.950220993
66.01861585,0.133170626,2.463494044,0.910635368,-0.087177085,0.841158505,-1.118821126,1.218377362,-1.294479514,1.033208645,1.166632423,66.28551767,1.190873146
-5.312106862,-0.224357035,0.002016816,-1.003090245,-0.537823773,0.507356887,-0.187758445,-0.920941317,0.778837277,-0.564811786,-0.480110767,-5.634553051,-0.31725428
-1.982012841,1.214964737,-0.611261529,0.499379525,-0.774274128,-0.53400568,-0.06232819,-0.834699997,0.31710773,0.123046535,-0.06127841,-1.383465537,-0.14957443
196.8694388,0.37775917,-0.075650471,1.821915098,1.631597428,0.770673054,-0.130439734,0.327066209,0.158958674,-1.157017281,-1.302013254,196.7672262,0.832650739
37.98552963,-0.480845341,-0.603620436,0.274647204,-0.770784301,0.643631275,0.688896667,-0.703859036,0.929145148,-0.98982255,-0.901700808,37.56249302,-0.080811613
89.22971232,-0.292594207,-0.988096688,0.159191767,1.176786962,0.982326984,1.037444797,-0.872158398,-0.566603025,0.174629578,0.179780891,89.6698063,0.465589191
-219.4878491,0.040837932,-1.824205047,-0.610193662,0.062364098,0.498857233,0.228108813,-0.687197866,-0.947404682,1.158771872,1.106538097,-219.0842446,-1.709067092
-210.6782735,1.127956625,2.285601182,0.252270781,-0.711285756,-0.300006659,0.875509153,-0.684401556,-0.993257217,-0.879557097,-0.63713633,-210.6983858,-0.874662522
-336.8235238,-2.164428862,0.285620529,-1.534703641,-0.534052554,0.290410501,-0.146930033,-1.323205296,-1.640533164,1.160924552,1.28231135,-336.936047,-0.760052913
25.76747243,-0.537583369,-0.56157875,1.608522156,0.523261739,0.16066119,-0.952644953,-1.201201519,1.576298973,-0.862267,-1.357608686,25.617112,-0.755462726
-100.900091,-0.502110378,1.746532397,0.505072311,-0.990017203,-0.103331836,-0.124183194,-0.07475138,0.661744788,0.071091983,0.227530729,-101.2697092,-1.628559817
78.3035572,1.663906828,0.065813507,1.42171714,-0.022769173,1.593039844,-0.640943809,1.344965001,0.512022926,0.637236723,0.300725333,78.18858992,0.615979404
124.0016459,1.80224223,1.054324975,0.018627371,0.900054243,1.117283466,-1.563904635,-1.240216336,1.574371237,1.988731919,1.908300717,124.5950053,0.417800583
-352.8210728,-1.455285804,0.970433046,0.278255834,-1.40220506,0.113220625,-0.029481647,-0.782528542,0.096548553,0.886721453,0.830459476,-352.5721045,-1.87925228
386.2333688,-0.153150525,0.755140945,-0.136072106,0.93301154,-0.464116153,0.840160325,2.448176668,1.413068023,-0.883887936,-0.743024861,386.3737007,-0.044102147
-114.2785463,0.923813151,1.389283785,-1.003428963,-0.178278921,-0.399993388,-2.658387132,-0.985396168,-1.021254008,-0.154916555,-0.391968196,-114.0884136,0.004502263
161.700255,0.318727653,0.017479159,-0.455532504,0.920858824,-0.803409664,-0.689549778,0.316942612,-0.651025593,0.681594518,1.063950385,161.4456002,1.188029792
64.79110306,-0.599224277,0.189499638,3.170974773,0.435546159,-0.156023891,1.049093188,0.418398011,-0.854161261,-0.893574402,-0.535573449,64.55548438,1.433352503
-179.1811846,0.094351589,-0.890915083,0.274516358,-0.384879809,-0.719604389,-0.812992989,-0.730677753,-0.286887192,-0.107305276,-0.241726935,-179.0992166,-1.126825809
-163.12487,-1.242191008,-2.206918682,-0.689237458,0.538548689,-0.610604138,-2.979745625,-0.27664886,-0.894169626,-0.052099354,0.072023702,-163.2666822,-0.18204794
-170.8456733,0.96744615,0.205332564,1.325014053,-1.226621659,-1.298686722,1.276075346,-2.047323613,-0.263937349,-0.152774424,-0.425517606,-170.7373404,1.030438267
-6.229373643,-1.39880997,-2.56542667,-1.651163467,-0.198117538,-0.829679434,1.453053907,-0.382995085,-0.114795259,-0.885700371,-0.944202209,-6.486597158,1.070991003
-268.3845771,0.567966023,0.146561218,0.608321933,0.530388736,2.596495281,0.404322911,-1.393872356,-1.193732452,0.568058293,0.42670881,-268.0809094,-0.449008759
196.8923026,-0.276421068,-0.065183569,-0.963121394,-0.040149818,0.600480812,0.662760578,1.06241246,0.26368204,1.184748103,1.313661779,196.6951831,-0.60945488
80.63365813,0.112122408,0.047329079,-0.738224986,0.525975524,0.931839718,-2.271243246,0.266756788,0.840794952,1.614970939,1.90803897,81.12401232,-0.131063323
-389.776838,-0.401763742,-0.857670205,0.13906415,-1.542921447,0.634386673,1.62927577,-0.842571702,-0.673664171,-0.886879604,-0.652031226,-389.9794589,-2.313773113
127.9501974,-1.02317313,-0.503889888,0.394948189,0.177158337,0.065305605,-0.773512803,0.976381745,-0.911881299,0.576478703,0.381535049,127.9932293,1.946049503
-165.4365883,-0.299260183,-1.15711662,-0.7106296,-0.809497524,-0.12040219,3.81E-05,-0.971189212,0.489940775,-0.427095633,-0.8233383,-164.8999564,-1.559405924
-75.60927725,-1.505209108,0.869819567,-0.19884866,-0.515211102,-1.275676938,0.17745019,1.174416158,-0.051160282,-0.235441365,-0.006986213,-75.23572052,-0.272002334
9.336214394,-0.018364696,0.585878061,-0.278966299,1.01657403,0.354858189,0.248427284,-0.501802164,0.79754443,-0.650683958,-0.865857916,9.142126094,-1.507764294
-318.2238426,0.592205682,-1.005144431,-2.3536404,-1.392015917,0.576934597,0.818353731,0.320999466,-1.731731346,0.431633853,0.501137225,-317.9320143,-0.902071971
-133.133073,-0.693576303,0.479762362,-2.323143978,1.01144816,-0.315686367,-0.889706986,-0.111472887,-2.05469977,-0.306236778,-0.341175929,-133.6492931,0.139350019
-251.3726212,-0.086711515,0.434044071,-1.621369543,0.453942445,-2.702793395,1.021406749,-0.254271617,-1.149035284,-0.162396507,-0.442273999,-252.3466239,-0.729208283
-102.4938539,1.932370333,-0.56861724,1.433743845,-1.511580323,-0.109323217,-0.283183419,0.23739885,-1.315783049,0.533068184,0.360337958,-102.2746829,-0.049536102
-87.66908371,-0.053138339,-0.166153136,-0.5888132,-0.045383364,0.013984535,-0.578942351,1.738857208,-0.960105566,0.107519032,0.135710679,-87.59386135,0.139826598
131.6297027,0.497417171,-0.982201504,-1.208062472,-0.215643116,0.203582705,0.257545992,0.548699472,-0.083125336,0.482421338,0.622612746,132.2534145,-0.781142954
58.0975852,-2.551337325,0.658706539,-0.105459128,-0.014163012,-0.841527384,-0.492428098,0.704035505,-0.178263299,-1.457736066,-1.313643123,58.53734148,0.867876687
26.5492545,0.182099779,0.214406013,1.546671838,-0.526243341,0.665589287,0.003616301,-0.845441342,-0.201384543,-0.571478415,-0.200745285,27.00181879,0.907204868
39.73135196,-0.597309338,-1.135684715,-0.725053217,1.430620888,0.960332772,1.669487886,-0.775519575,-0.496698796,1.396944949,1.407690827,39.94081714,0.938059394
118.3888352,0.212223484,0.277723466,-1.508588291,0.099803535,-0.368758519,-1.523898501,0.486758259,-0.226360865,0.774258678,1.08285648,117.9183624,1.4348359
-17.77252651,-0.615020849,-0.764402029,0.750482537,-0.703515316,-0.196557244,-0.574987837,0.697409703,-0.107961943,-0.936009499,-0.94239057,-18.14359694,-1.018885599
-336.4079967,-0.661769814,1.027609994,-0.587910593,1.704313988,-1.132321617,-0.090440463,-1.635432009,-0.333390886,-0.010467524,-0.305354411,-336.9713893,-1.574327657
-52.16970723,-0.574897309,1.317810078,-0.518854443,-0.89464486,-0.971400477,-0.51911686,0.122830716,0.130643024,2.417459282,2.234059547,-52.52369823,-0.366800081
-148.3401706,-0.179187935,-0.443394936,1.773789492,-0.706423333,0.48784122,-0.084340792,-1.30581721,-0.626304632,-0.715499163,-0.863567009,-148.4991514,0.185691931
133.523283,-0.37730345,-0.530852967,-0.265835119,2.285457704,-0.075504349,0.824757015,0.124856602,0.261114135,-0.81186171,-1.17374889,133.2247184,0.524585691
-126.4620053,-1.535623827,0.610402675,-0.058244279,-0.094028705,0.269838915,-0.475628299,-1.759683195,-0.281397217,0.178969889,-0.003275605,-126.4733983,1.690108978
18.33342608,0.240179649,2.209805589,0.088580197,0.966675373,-0.09025007,1.207374987,-0.554128868,-0.938791457,0.418972011,0.46204494,18.45458169,1.46684517
33.92161075,-2.278379361,0.540849054,0.419097532,0.179703762,-1.241712717,0.844433845,0.657570845,0.763721633,1.057346006,1.454005279,33.34992934,0.615455715
-219.6917506,-0.514467959,-0.182095278,-0.958705496,-0.053175616,1.352506134,0.180290065,-1.572747841,-0.8833889,0.252884341,0.223322602,-219.8221121,-0.236318068
-566.337613,0.085702092,0.032329981,-0.066562848,1.010090781,1.431443247,0.636586768,-2.538511126,-1.640601205,-0.150595109,-0.423634199,-566.9458622,-1.650378396
